SKU,Name,Atributos,Imagen 1,Imagen 2,Imagen 3,Imagen 4,Imagen 5,Imagen 6,Imagen 7,Imagen 8,Imagen 9,Imagen 10,Imagen 11,Imagen 12,Imagen 13,Imagen 14,Imagen 15,Imagen 16,Imagen 17,Imagen 18,Imagen 19,Imagen 20,Imagen 21,Imagen 22,Imagen 23,Imagen 24,Imagen 25,Imagen 26,Imagen 27,Imagen 28,Imagen 29
9959563594,Botín al tobillo Flexi de piel para mujer,"idGenerico|BrandName=99999|General|3|Marca|FLEXI,GeneralGPO|ColeccionVaD=1|General|2|Familia o colección|Sin familia,CaracteristicasGPO|LicenciaPersonajeVaD=3|Detalles|5|Licencia y personaje|Sin licencia,CaracteristicasGPO|PlatformAtt=3|Detalles|6|Altura tacón/plataforma|Sin tacón,CaracteristicasGPO|LargoRopaVaD=3|Detalles|7|Largo|Al tobillo,ComposicionGPO|MaterialAtt=2|Composición|4|Material|Piel,GeneralGPO|TipoDeEquipoVaD=1|General|18430|Tipo de producto|Botín",https://ss550.liverpool.com.mx/xl/9959563594_1p.jpg,https://ss550.liverpool.com.mx/xl/9959563594_2p.jpg,https://ss550.liverpool.com.mx/lg/9959563594.jpg,https://ss550.liverpool.com.mx/sm/9959563594.jpg,https://ss550.liverpool.com.mx/xl/9959563594.jpg,,,,,,,,,,,,,,,,,,,,,,,,
9940360078,Tenis Flexi para mujer,"CaracteristicasGPO|LicenciaPersonajeVaD=3|Detalles|9390|Licencia y personaje|Sin licencia,CaracteristicasGPO|PlatformAtt=3|Detalles|13680|Altura tacón/plataforma|2 cm,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Sin familia o colección,ComposicionGPO|MaterialAtt=2|Composición|9870|Material|Sintético,GeneralGPO|BrandName=1|General|9000|Marca|FLEXI",https://ss550.liverpool.com.mx/xl/1123345114_2p.jpg,https://ss550.liverpool.com.mx/lg/1123345114.jpg,https://ss550.liverpool.com.mx/sm/1123345114.jpg,https://ss550.liverpool.com.mx/xl/1123345114.jpg,https://ss550.liverpool.com.mx/xl/1123345114_1p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
19669883,Zapato Camper de piel,"CaracteristicasGPO|LicenciaPersonajeVaD=99999|Detalles|9390|Licencia y personaje|Sin licencia,CaracteristicasGPO|PlatformAtt=99999|Detalles|13680|Altura tacón/plataforma|Sin tacón,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Sin familia o colección,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Piel,GeneralGPO|BrandName=1|General|9000|Marca|CAMPER",https://ss550.liverpool.com.mx/xl/1096814531_1p.jpg,https://ss550.liverpool.com.mx/lg/1096814531.jpg,https://ss550.liverpool.com.mx/sm/1096814531.jpg,https://ss550.liverpool.com.mx/xl/1096814531.jpg,https://ss550.liverpool.com.mx/xl/1096814531_2p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1141963441,Chamarra Alysh para niña,"idGenerico|BrandName=99999|General|1008|Marca|ALYSH,CaracteristicasGPO|AE393=2|Detalles|99999|Impermeable|No,CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Temática y figura|Sin temática,SugeridoParaGPO|AgeRangeAtt=4|Sugerido para|14720|Rango de edad|Infantil,ComposicionGPO|LinerMaterialAtt=3|Composición|10400|Material forro|Sin forro,ComposicionGPO|RellenoAtt=3|Composición|15110|Relleno|Sintético,CaracteristicasGPO|HeatingRateAtt=2|Detalles|11530|Nivel de calentamiento|Medio,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niña,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Poliamida",https://ss466.liverpool.com.mx/xl/1141963488_2p.jpg,https://ss466.liverpool.com.mx/xl/1141963488_1p.jpg,https://ss466.liverpool.com.mx/lg/1141963488.jpg,https://ss466.liverpool.com.mx/sm/1141963488.jpg,https://ss466.liverpool.com.mx/xl/1141963488.jpg,,,,,,,,,,,,,,,,,,,,,,,,
99969264100,Tenis Bubble Gummers para niño,"CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Temática y figura|Sin temática,idGenerico|BrandName=99999|General|1008|Marca|BUBBLE GUMMERS,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niño,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Sin Familia o Colección,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Sintético",https://ss459.liverpool.com.mx/lg/1152527558.jpg,https://ss459.liverpool.com.mx/sm/1152527558.jpg,https://ss459.liverpool.com.mx/xl/1152527558_1p.jpg,https://ss459.liverpool.com.mx/xl/1152527558.jpg,https://ss459.liverpool.com.mx/xl/1152527558_2p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
99965708777,Tenis Bubble Gummers para niño,"CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Licencia y personaje|Sin licencia,idGenerico|BrandName=99999|General|1008|Marca|BUBBLE GUMMERS,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niño,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Sin familia o colección,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Textil",https://ss459.liverpool.com.mx/lg/1145862155.jpg,https://ss459.liverpool.com.mx/sm/1145862155.jpg,https://ss459.liverpool.com.mx/xl/1145862155_1p.jpg,https://ss459.liverpool.com.mx/xl/1145862155.jpg,https://ss459.liverpool.com.mx/xl/1145862155_2p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
99965226915,Tenis Bubble Gummers para niño,"CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Licencia y personaje|Sin licencia,idGenerico|BrandName=99999|General|1008|Marca|BUBBLE GUMMERS,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niño,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Sin familia,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Sintético",https://ss459.liverpool.com.mx/lg/1145265807.jpg,https://ss459.liverpool.com.mx/sm/1145265807.jpg,https://ss459.liverpool.com.mx/xl/1145265807_2p.jpg,https://ss459.liverpool.com.mx/xl/1145265807_1p.jpg,https://ss459.liverpool.com.mx/xl/1145265807.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1142622681,Playera Lacoste manga corta unisex,"CaracteristicasGPO|ApplicationAtt=2|Detalles|1040|Aplicación|Sin aplicación,CaracteristicasGPO|NeckAtt=2|Detalles|5110|Cuello|Redondo,idGenerico|BrandName=99999|General|1008|Marca|LACOSTE,CaracteristicasGPO|SleeveAtt=2|Detalles|9750|Tipo de manga|Regular,CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Temática y figura|Sin temática,SugeridoParaGPO|AgeRangeAtt=4|Sugerido para|14720|Rango de edad|Infantil,CaracteristicasGPO|LargoDeMangaVaD=2|Detalles|152300|Largo de manga|Corta,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Unisex,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Algodón,CaracteristicasGPO|PatternAtt=2|Detalles|13320|Estampado|Liso",https://ss450.liverpool.com.mx/lg/1142622714.jpg,https://ss450.liverpool.com.mx/sm/1142622714.jpg,https://ss450.liverpool.com.mx/xl/1142622714_1p.jpg,https://ss450.liverpool.com.mx/xl/1142622714.jpg,https://ss450.liverpool.com.mx/xl/1142622714_2p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1141587326,Chamarra Alysh para niño,"idGenerico|BrandName=99999|General|1008|Marca|ALYSH,CaracteristicasGPO|AE393=2|Detalles|99999|Impermeable|No,CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Temática y figura|Sin temática,SugeridoParaGPO|AgeRangeAtt=4|Sugerido para|14720|Rango de edad|Infantil,ComposicionGPO|LinerMaterialAtt=3|Composición|10400|Material forro|Sintético,ComposicionGPO|RellenoAtt=3|Composición|15110|Relleno|Sintético,CaracteristicasGPO|HeatingRateAtt=2|Detalles|11530|Nivel de calentamiento|Medio,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niño,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Poliamida",https://ss444.liverpool.com.mx/lg/1141587621.jpg,https://ss444.liverpool.com.mx/xl/1141587621_1p.jpg,https://ss444.liverpool.com.mx/sm/1141587621.jpg,https://ss444.liverpool.com.mx/xl/1141587621_2p.jpg,https://ss444.liverpool.com.mx/xl/1141587621.jpg,,,,,,,,,,,,,,,,,,,,,,,,
99965348341,Tenis Bubble Gummers para niña Luces,"CaracteristicasGPO|AE485=2|Detalles|99999|Sostenible|No tóxico,idGenerico|BrandName=99999|General|1008|Marca|BUBBLE GUMMERS,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Luces,CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Licencia y personaje|Sin licencia,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niña,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Sintético",https://ss405.liverpool.com.mx/xl/1145429460_2p.jpg,https://ss405.liverpool.com.mx/lg/1145429460.jpg,https://ss405.liverpool.com.mx/sm/1145429460.jpg,https://ss405.liverpool.com.mx/xl/1145429460.jpg,https://ss405.liverpool.com.mx/xl/1145429460_1p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
99965315517,Bota Bubble Gummers Invierno para niña,"idGenerico|BrandName=99999|General|1008|Marca|BUBBLE GUMMERS,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Invierno,GeneralGPO|ProductTypeSAP=1|General|19390|Producto|Bota,CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Licencia y personaje|Sin licencia,CaracteristicasGPO|TipoDeSuelaVaD=2|Detalles|19780|Tipo de suela|Rígida,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niña,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Textil",https://ss405.liverpool.com.mx/xl/1145392574_2p.jpg,https://ss405.liverpool.com.mx/lg/1145392574.jpg,https://ss405.liverpool.com.mx/sm/1145392574.jpg,https://ss405.liverpool.com.mx/xl/1145392574.jpg,https://ss405.liverpool.com.mx/xl/1145392574_1p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
99965315172,Tenis Bubble Gummers para niña Luces Led,"CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Licencia y personaje|Sin licencia,idGenerico|BrandName=99999|General|1008|Marca|BUBBLE GUMMERS,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niña,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Luces Led,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Sintético",https://ss405.liverpool.com.mx/xl/1145384342_2p.jpg,https://ss405.liverpool.com.mx/lg/1145384342.jpg,https://ss405.liverpool.com.mx/sm/1145384342.jpg,https://ss405.liverpool.com.mx/xl/1145384342.jpg,https://ss405.liverpool.com.mx/xl/1145384342_1p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
1145438864,Chamarra Alysh para niña,"GeneralGPO|BrandIDATG=1|General|1008|ID Marca|G117,GeneralGPO|TypeMainBarCode=1|General|17490|Tipo EAN|EAN Instore        (asign.int.posible),CaracteristicasGPO|AE393=2|Detalles|99999|Impermeable|No,CaracteristicasGPO|LicenciaPersonajeVaD=2|Detalles|9390|Temática y figura|Sin temática,SugeridoParaGPO|AgeRangeAtt=4|Sugerido para|14720|Rango de edad|Infantil,ComposicionGPO|LinerMaterialAtt=3|Composición|10400|Material forro|Poliéster,ComposicionGPO|RellenoAtt=3|Composición|15110|Relleno|Sintético,CaracteristicasGPO|HeatingRateAtt=2|Detalles|11530|Nivel de calentamiento|Medio,SugeridoParaGPO|GenderAtt=4|Sugerido para|8270|Género|Niña,ComposicionGPO|MaterialAtt=3|Composición|9870|Material|Poliamida,GeneralGPO|BrandName=1|General|9000|Marca|ALYSH",https://ss466.liverpool.com.mx/lg/1145438864.jpg,https://ss466.liverpool.com.mx/sm/1145438864.jpg,https://ss466.liverpool.com.mx/xl/1145438864.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
1051172894,Tenis Vans de mujer,"CaracteristicasGPO|DisciplineAtt=2|Detalles|2|Disciplina|Casual,CaracteristicasGPO|AE496=2|Detalles|99999|Superficie|Asfalto,idGenerico|BrandName=99999|General|1|Marca|VANS,GeneralGPO|ColeccionVaD=1|General|7480|Familia o colección|Sin familia o colección,SugeridoParaGPO|GenderAtt=4|Sugerido para|3|Género|Mujer,ComposicionGPO|MaterialAtt=3|Composición|6|Material|Textil,ComposicionGPO|StepTypeAtt=3|Composición|19300|Tipo de pisada|Neutral,GeneralGPO|TecnologiaDeTenisVaD=1|General|160900|Tecnología de tenis|Control de movimiento",https://ss203.liverpool.com.mx/lg/1051172894.jpg,https://ss203.liverpool.com.mx/sm/1051172894.jpg,https://ss203.liverpool.com.mx/xl/1051172894.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
